Reason for absence;Month of absence;Day of the week;Seasons;Transportation expense;Distance from Residence to Work;Service time;Age;Work load Average/day ;Hit target;Disciplinary failure;Son;Social drinker;Social smoker;Pet;Body mass index;Gabarito_Horas_Falta
7,0;2;2,0;2;224,0;26,0;9;28,0;263,8139024734591;97;0;1;0;0;2;24;2
28,0;4;6,0;3;224,0;26,0;9;28,0;322,40704632341806;96;0;1;0;0;2;24;3
13,0;1;4,0;2;291,0;37,0;13;33,0;312,96617097906767;96;0;2;1;0;1;30;9
18,0;8;2,0;1;181,0;50,0;18;38,0;205,69838521492;92;0;0;1;0;0;31;9
13,0;3;4,0;2;258,0;51,0;11;36,0;341,92409642985814;95;0;4;1;0;0;23;9
16,0;5;6,0;3;179,0;21,0;17;40,0;241,03803311240029;99;0;2;0;1;0;22;1
13,0;12;3,0;4;174,0;27,0;9;30,0;281,3835239824319;98;0;0;0;0;0;19;16
0,0;3;5,0;3;235,0;26,0;14;37,0;243,74898025809065;98;1;1;0;0;1;29;0
0,0;6;2,0;3;231,0;31,0;12;48,0;276,2270040515485;96;1;1;0;1;5;33;1
21,0;11;4,0;4;226,0;21,0;17;40,0;306,255757550519;93;0;2;0;1;0;22;8
23,0;5;4,0;3;158,0;11,0;14;33,0;239,32458821890285;99;0;2;1;0;0;25;3
13,0;6;2,0;3;295,0;31,0;12;40,0;253,0919913385247;95;0;1;1;0;1;25;39
19,0;2;5,0;2;185,0;29,0;13;33,0;304,6913829513612;99;0;2;0;0;2;25;8
14,0;12;3,0;2;239,0;11,0;14;37,0;233,25209805998165;93;0;1;0;0;1;29;4
13,0;5;6,0;3;226,0;15,0;4;28,0;247,61499991073208;99;0;0;0;0;0;25;9
18,0;9;4,0;4;225,0;25,0;9;28,0;241,5205994412551;92;0;1;0;0;2;24;4
26,0;10;3,0;4;367,0;17,0;12;31,0;283,6274199650903;91;0;3;1;0;0;25;8
14,0;4;5,0;3;120,0;14,0;18;50,0;245,41876778127008;91;0;1;1;0;0;31;2
28,0;8;3,0;1;244,0;27,0;16;41,0;249,57256772455852;93;0;0;1;0;0;23;4
25,0;3;3,0;2;228,0;14,0;16;58,0;223,36233006094173;99;0;2;0;0;1;22;2
26,0;10;3,0;4;370,0;17,0;12;31,0;284,16199300061294;91;0;3;1;0;0;25;9
26,0;7;2,0;1;234,0;19,0;13;44,0;232,35580846666355;92;0;1;1;0;0;38;7
0,0;5;4,0;3;226,0;16,0;4;28,0;377,0215429871365;92;1;0;0;0;0;25;0
13,0;6;5,0;3;180,0;26,0;10;30,0;278,84756805723947;96;0;0;0;0;0;19;2
25,0;11;5,0;4;226,0;10,0;14;37,0;282,4499447936444;97;0;1;0;0;1;29;2
28,0;8;6,0;1;237,0;29,0;12;48,0;207,47297396838684;92;0;1;0;1;5;33;7
27,0;1;6,0;2;231,0;27,0;9;28,0;309,4067484793225;95;0;1;0;0;2;24;0
23,0;11;3,0;4;232,0;25,0;9;27,0;268,43058303064;93;0;1;0;0;2;24;1
23,0;4;3,0;3;361,0;49,0;3;27,0;245,46598010120275;91;0;1;1;0;4;27;2
23,0;8;2,0;1;175,0;51,0;18;38,0;204,74039437484265;92;0;0;1;0;0;31;2
23,0;11;5,0;4;291,0;30,0;12;40,0;304,9410228833692;93;0;1;1;0;1;25;5
23,0;11;6,0;4;231,0;25,0;9;28,0;270,8840226874676;93;0;1;0;0;2;24;2
11,0;11;4,0;4;122,0;10,0;10;36,0;286,51656222585115;97;0;0;0;0;0;28;2
23,0;9;6,0;1;180,0;25,0;9;30,0;261,6038748910377;87;0;0;0;0;0;19;9
23,0;8;6,0;1;179,0;51,0;18;38,0;206,5541650856225;92;0;0;1;0;0;30;2
8,0;5;2,0;3;177,0;23,0;16;40,0;246,47354555700463;99;0;2;0;1;0;22;3
25,0;7;6,0;1;157,0;12,0;14;34,0;273,2186529221676;98;0;2;1;0;0;25;2
28,0;7;2,0;1;119,0;26,0;10;37,0;264,9785279843331;93;0;0;0;0;0;28;3
23,0;2;3,0;2;245,0;26,0;16;41,0;248,93016569459743;96;0;0;1;0;0;23;2
25,0;2;2,0;2;236,0;15,0;8;32,0;262,8903020239979;97;0;0;0;0;0;25;3
23,0;10;4,0;4;247,0;24,0;14;47,0;252,40628052025164;93;0;2;0;0;1;32;1
13,0;3;4,0;3;151,0;12,0;14;34,0;224,2291549623501;99;0;2;1;0;0;25;24
13,0;8;2,0;1;361,0;51,0;3;28,0;206,6443680573;92;0;1;1;0;4;27;41
11,0;10;5,0;4;241,0;15,0;8;32,0;285,68498316903737;91;0;0;0;0;0;25;2
19,0;4;3,0;3;360,0;26,0;3;27,0;244,7516369068325;91;0;1;1;0;4;27;9
0,0;5;4,0;3;377,0;49,0;11;36,0;379,5236666663119;92;1;2;0;1;4;21;-1
23,0;9;6,0;4;249,0;26,0;14;47,0;240,5109033932991;92;0;2;0;0;1;32;1
26,0;11;6,0;4;366,0;17,0;12;31,0;267,44704291634275;93;0;3;1;0;0;25;9
0,0;5;3,0;3;118,0;26,0;18;50,0;238,059265854276;99;1;1;1;0;0;31;-1
25,0;3;3,0;2;226,0;15,0;16;59,0;223,64381682433543;99;0;2;0;0;1;22;3
23,0;7;2,0;1;236,0;28,0;12;48,0;228,65042632502625;92;0;1;0;1;5;33;2
0,0;6;2,0;3;238,0;28,0;12;48,0;274,54671446565766;96;1;1;0;1;5;33;0
24,0;11;4,0;4;286,0;37,0;13;33,0;266,2094392687709;93;0;2;1;0;1;30;8
7,0;4;2,0;3;369,0;16,0;12;32,0;245,9800107151373;91;0;3;1;0;0;25;24
23,0;4;5,0;3;120,0;13,0;18;50,0;328,23632455033726;96;0;1;1;0;0;31;0
23,0;11;6,0;4;222,0;27,0;9;28,0;269,2626155108457;93;0;1;0;0;2;24;5
23,0;2;3,0;2;253,0;25,0;14;47,0;263,8736694693419;97;0;2;0;0;1;32;1
16,0;5;6,0;3;226,0;22,0;17;40,0;237,2386383941169;99;0;2;0;1;0;22;1
7,0;6;4,0;3;120,0;15,0;24;46,0;273,737535142935;96;0;2;1;1;0;25;8
27,0;1;2,0;2;115,0;11,0;10;36,0;306,2365284345999;95;0;0;0;0;0;28;0
23,0;11;5,0;4;180,0;53,0;18;38,0;308,6508330928806;93;0;0;1;0;0;31;1
11,0;5;3,0;3;177,0;51,0;18;38,0;376,4917257384073;92;0;0;1;0;0;31;2
25,0;3;2,0;2;236,0;18,0;8;32,0;222,04945686511;99;0;0;0;0;0;25;2
27,0;5;6,0;3;181,0;28,0;9;30,0;236,44170471751536;99;0;0;0;0;0;19;1
0,0;10;3,0;4;287,0;30,0;12;39,0;266,64104527149993;88;1;1;1;0;1;25;-1
27,0;1;3,0;2;119,0;9,0;10;37,0;306,9856832862431;95;0;0;0;0;0;28;2
28,0;6;2,0;3;182,0;51,0;18;38,0;255,18600141718943;95;0;0;1;0;0;31;23
19,0;6;5,0;3;114,0;26,0;18;51,0;275,7237477277404;96;0;1;1;0;0;31;24
23,0;4;3,0;3;366,0;52,0;3;28,0;248,3230901487349;91;0;1;1;0;4;27;2
27,0;6;6,0;3;177,0;26,0;9;30,0;275,9528854579969;96;0;0;0;0;0;19;3
14,0;10;3,0;4;293,0;31,0;12;40,0;252,28464425603667;93;0;1;1;0;1;25;7
10,0;5;2,0;3;365,0;17,0;12;31,0;243,2164225409584;99;0;3;1;0;0;25;8
28,0;7;3,0;1;184,0;52,0;18;37,0;230,9076765557716;92;0;0;1;0;0;31;0
28,0;8;5,0;1;292,0;30,0;12;40,0;245,6905198977749;93;0;1;1;0;1;25;2
13,0;6;6,0;3;238,0;11,0;14;37,0;378,9317015879279;94;0;1;0;0;1;29;17
22,0;3;3,0;2;185,0;23,0;17;40,0;242,54857314532856;98;0;2;0;1;0;22;9
27,0;2;4,0;2;182,0;26,0;18;38,0;267,0005645657172;97;0;0;1;0;0;31;3
13,0;5;6,0;3;334,0;16,0;4;28,0;247,09377801909565;99;0;0;0;0;0;25;7
23,0;9;3,0;4;118,0;10,0;10;37,0;244,5257151344512;92;0;0;0;0;0;28;1
19,0;9;3,0;1;231,0;19,0;13;43,0;241,4510587918921;92;0;1;1;0;0;38;8
23,0;7;5,0;1;283,0;5,0;14;39,0;230,2475416432051;92;0;2;1;1;0;24;3
18,0;2;2,0;2;329,0;17,0;4;28,0;300,50417467488955;99;0;0;0;0;0;25;8
25,0;7;2,0;1;152,0;27,0;6;29,0;276,24785917783794;98;0;0;1;1;0;22;3
25,0;2;5,0;2;225,0;26,0;9;28,0;300,6436887384392;99;0;1;0;0;2;24;3
23,0;4;3,0;3;124,0;14,0;18;51,0;246,5532921400836;91;0;1;1;0;0;31;4
10,0;6;4,0;1;118,0;11,0;10;37,0;276,1555676197409;96;0;0;0;0;0;28;4
23,0;6;2,0;3;158,0;12,0;14;34,0;377,5016242776912;94;0;2;1;0;0;25;3
11,0;8;2,0;1;181,0;51,0;18;38,0;209,2604071255178;92;0;0;1;0;0;31;0
25,0;12;3,0;4;122,0;9,0;10;37,0;235,5125252963998;93;0;0;0;0;0;28;8
28,0;1;6,0;2;226,0;51,0;18;38,0;333,0178829492421;100;0;0;1;0;0;31;1
22,0;3;4,0;2;360,0;52,0;3;28,0;245,77971151766144;98;0;1;1;0;4;27;8
27,0;1;3,0;2;120,0;10,0;10;37,0;309,1498863881131;95;0;0;0;0;0;28;3
10,0;3;2,0;2;184,0;49,0;18;38,0;223,5563103967924;99;0;0;1;0;0;31;4
26,0;8;3,0;1;241,0;20,0;13;43,0;249,47660168709064;93;0;1;1;0;0;38;8
27,0;4;6,0;3;182,0;26,0;9;30,0;249,4677628299143;91;0;0;0;0;0;19;3
0,0;5;4,0;3;276,0;5,0;14;38,0;377,48090610429216;92;1;2;1;1;0;23;-1
27,0;12;6,0;4;117,0;10,0;10;37,0;264,7135717700106;97;0;0;0;0;0;29;2
27,0;2;3,0;2;178,0;50,0;18;38,0;265,3338581686389;97;0;0;1;0;0;31;3
25,0;8;2,0;1;179,0;21,0;17;41,0;251,2101085710367;93;0;2;0;1;0;22;0
26,0;7;4,0;1;230,0;19,0;13;43,0;266,71423093166624;93;0;1;1;0;0;38;4
0,0;9;2,0;4;223,0;26,0;9;28,0;239,2954309341296;92;1;1;0;0;2;24;-1
23,0;4;3,0;3;359,0;53,0;3;29,0;250,31466377645648;91;0;1;1;0;4;27;2
23,0;10;3,0;4;176,0;51,0;18;38,0;252,68230938523448;93;0;0;1;0;0;31;4
7,0;4;2,0;3;367,0;18,0;12;31,0;244,3004780530615;91;0;3;1;0;0;25;25
18,0;8;3,0;1;226,0;15,0;16;58,0;266,6288698451835;94;0;2;0;0;1;22;9
23,0;4;4,0;3;335,0;15,0;4;28,0;239,8371436128524;98;0;0;0;0;0;25;9
18,0;12;3,0;2;156,0;12,0;14;34,0;280,6349041383301;98;0;2;1;0;0;25;78
21,0;11;5,0;4;182,0;22,0;17;40,0;310,662547801496;93;0;2;0;1;0;22;7
13,0;10;5,0;4;229,0;26,0;9;27,0;285,92544291121754;91;0;1;0;0;2;24;1
26,0;4;2,0;3;246,0;25,0;14;47,0;236,9113054468619;98;0;2;0;0;1;32;3
23,0;11;5,0;4;179,0;52,0;18;38,0;304,83196780880405;93;0;0;1;0;0;31;1
28,0;6;2,0;1;284,0;47,0;29;49,0;378,1822178899546;94;0;0;0;0;2;36;2
0,0;10;4,0;4;232,0;21,0;13;43,0;265,5772742233667;88;1;1;1;0;0;38;0
28,0;4;6,0;3;246,0;25,0;14;48,0;325,02913069554734;96;0;2;0;0;1;32;8
0,0;10;3,0;4;264,0;51,0;11;37,0;266,9323880943789;88;1;4;1;0;0;23;1
23,0;2;6,0;2;181,0;51,0;18;38,0;251,8163923536434;96;0;0;1;0;0;31;4
26,0;12;4,0;2;264,0;51,0;11;36,0;235,72910629953972;93;0;4;1;0;0;23;8
28,0;4;4,0;3;178,0;51,0;18;38,0;240,54902338011195;98;0;0;1;0;0;31;9
28,0;3;3,0;2;297,0;50,0;12;32,0;342,9830219422342;95;0;0;1;0;0;23;2
11,0;8;5,0;1;292,0;50,0;12;32,0;204,6046450581709;92;0;0;1;0;0;23;4
28,0;11;4,0;4;118,0;9,0;10;37,0;266,4309966787552;93;0;0;0;0;0;28;2
10,0;3;2,0;2;177,0;51,0;18;38,0;221,49115766373336;99;0;0;1;0;0;31;4
28,0;5;6,0;3;264,0;49,0;11;36,0;244,86995858631053;100;0;4;1;0;0;23;4
13,0;3;4,0;3;151,0;12,0;14;33,0;222,475208035784;99;0;2;1;0;0;25;24
14,0;4;5,0;3;117,0;13,0;18;50,0;245,80197422630616;91;0;1;1;0;0;31;1
14,0;10;3,0;4;292,0;32,0;12;40,0;254,04208134443792;93;0;1;1;0;1;25;7
14,0;7;3,0;1;290,0;36,0;13;34,0;264,85234612194654;93;0;2;1;0;1;30;9
28,0;2;6,0;2;259,0;48,0;11;36,0;254,730144427938;96;0;4;1;0;0;23;3
26,0;4;6,0;3;323,0;15,0;4;28,0;235,7442113870297;98;0;0;0;0;0;25;5
28,0;8;3,0;1;117,0;9,0;10;37,0;246,12918679338472;93;0;0;0;0;0;28;4
22,0;3;4,0;3;371,0;15,0;12;31,0;222,14680376915905;99;0;3;1;0;0;25;9
26,0;12;6,0;4;226,0;50,0;11;36,0;264,6704597040107;97;0;4;1;0;0;23;7
23,0;8;3,0;1;236,0;10,0;14;36,0;249,95743001174765;93;0;1;0;0;1;29;5
17,0;3;3,0;2;182,0;26,0;17;41,0;343,7308206454508;95;0;2;0;1;0;22;7
18,0;12;2,0;4;230,0;51,0;1;31,0;281,63191023658266;98;0;1;1;0;8;21;8
23,0;12;6,0;4;228,0;26,0;9;28,0;280,0547207320385;98;0;1;0;0;2;24;3
13,0;2;5,0;2;181,0;26,0;9;29,0;263,8489731990815;97;0;0;0;0;0;19;1
27,0;1;2,0;2;118,0;9,0;10;37,0;306,7878379330141;95;0;0;0;0;0;28;0
23,0;5;5,0;3;356,0;53,0;3;28,0;243,55212703748447;99;0;1;1;0;4;27;1
0,0;5;4,0;3;388,0;16,0;9;50,0;376,5652058197841;92;1;0;0;0;0;24;0
1,0;10;4,0;4;227,0;26,0;16;57,0;283,7084530859602;91;0;2;0;0;1;22;2
28,0;8;5,0;1;294,0;30,0;12;40,0;248,09758154674327;93;0;1;1;0;1;25;4
8,0;5;2,0;3;178,0;23,0;17;40,0;244,4207528801375;99;0;2;0;1;0;22;3
13,0;7;2,0;1;370,0;16,0;12;31,0;264,2559348450493;93;0;3;1;0;0;25;80
21,0;6;4,0;1;172,0;26,0;9;30,0;257,8093025632314;95;0;0;0;0;0;19;0
6,0;11;6,0;4;152,0;11,0;14;34,0;302,6614347926063;93;0;2;1;0;0;25;8
14,0;3;5,0;3;226,0;5,0;14;39,0;339,77186949526475;95;0;2;1;1;0;24;15
19,0;12;2,0;2;292,0;37,0;13;32,0;235,5064236328484;93;0;2;1;0;1;30;7
23,0;2;3,0;2;289,0;30,0;12;40,0;253,40495391123187;96;0;1;1;0;1;25;2
23,0;3;2,0;2;251,0;24,0;14;47,0;221,64680618421977;99;0;2;0;0;1;32;1
18,0;5;4,0;3;230,0;14,0;16;58,0;243,22344122915192;99;0;2;0;0;1;22;7
19,0;7;6,0;1;236,0;51,0;1;31,0;265,7125756860557;93;0;1;1;0;8;21;2
28,0;2;2,0;2;228,0;27,0;9;28,0;303,18764838174155;99;0;1;0;0;2;24;2
11,0;6;6,0;3;178,0;51,0;18;38,0;378,2600359169906;94;0;0;1;0;0;31;2
25,0;8;2,0;1;178,0;23,0;17;40,0;250,52158128482645;93;0;2;0;1;0;22;1
28,0;3;6,0;2;249,0;25,0;16;41,0;246,78701131616904;98;0;0;1;0;0;23;3
10,0;10;5,0;4;367,0;17,0;12;31,0;281,54753791882496;91;0;3;1;0;0;25;8
28,0;9;3,0;1;296,0;30,0;12;39,0;293,2563148022824;81;0;1;1;0;1;25;2
23,0;4;3,0;3;114,0;13,0;18;50,0;246,2179035357317;91;0;1;1;0;0;31;3
26,0;1;2,0;2;285,0;36,0;13;33,0;329,1793496557378;100;0;2;1;0;1;30;9
23,0;12;3,0;4;220,0;26,0;9;28,0;282,49770293921426;98;0;1;0;0;2;25;2
28,0;10;5,0;4;119,0;14,0;18;50,0;263,9950116517397;88;0;1;1;0;0;31;2
8,0;5;2,0;3;178,0;21,0;17;39,0;245,4792224991223;99;0;2;0;1;0;22;3
14,0;12;5,0;4;363,0;53,0;3;28,0;275,52720171824615;98;0;1;1;0;4;27;4
10,0;11;2,0;4;160,0;11,0;14;34,0;306,24131140181987;93;0;2;1;0;0;26;32
13,0;3;3,0;2;182,0;51,0;18;38,0;223,33406454245969;99;0;0;1;0;0;31;9
10,0;5;6,0;3;149,0;11,0;14;34,0;235,72940101932468;99;0;2;1;0;0;25;7
19,0;2;2,0;2;232,0;51,0;1;31,0;265,66055200145416;97;0;1;1;0;8;21;3
28,0;9;6,0;1;261,0;49,0;11;36,0;292,5228815918076;81;0;4;1;0;0;23;6
25,0;12;3,0;4;117,0;9,0;10;37,0;235,56276258198355;93;0;0;0;0;0;28;8
13,0;8;5,0;1;299,0;26,0;13;43,0;265,6642232385661;94;0;2;1;1;1;25;1
19,0;9;4,0;1;284,0;36,0;13;33,0;292,06881794994075;81;0;2;1;0;1;30;26
28,0;8;6,0;1;234,0;29,0;12;49,0;206,23203592708623;92;0;1;0;1;5;33;7
11,0;7;5,0;1;192,0;28,0;13;33,0;240,69541101389504;97;0;2;0;0;2;25;7
26,0;8;3,0;1;235,0;20,0;13;43,0;246,4749005199038;93;0;1;1;0;0;38;8
28,0;3;6,0;2;265,0;51,0;11;36,0;339,41597221608856;95;0;4;1;0;0;23;5
23,0;5;4,0;3;179,0;25,0;9;30,0;246,6948049265372;99;0;0;0;0;0;19;3
28,0;12;5,0;4;228,0;26,0;9;28,0;260,1713473388035;97;0;1;0;0;2;24;2
27,0;2;6,0;2;184,0;51,0;18;38,0;250,3702224673542;96;0;0;1;0;0;31;3
28,0;4;6,0;3;295,0;31,0;12;39,0;325,7347792343709;96;0;1;1;0;1;25;0
13,0;1;4,0;2;288,0;36,0;13;33,0;311,6473036683121;96;0;2;1;0;1;30;8
10,0;10;2,0;4;357,0;51,0;3;28,0;268,64205285513793;88;0;1;1;0;4;27;8
7,0;4;6,0;3;232,0;12,0;14;37,0;326,0342544850914;96;0;1;0;0;1;29;3
23,0;9;3,0;4;371,0;16,0;12;31,0;261,5051597691747;87;0;3;1;0;0;25;8
28,0;10;4,0;4;288,0;32,0;12;40,0;285,4121583226332;91;0;1;1;0;1;25;1
22,0;10;6,0;4;288,0;35,0;13;33,0;264,5927771928642;88;0;2;1;0;1;30;8
18,0;1;3,0;2;289,0;36,0;13;33,0;306,2544370282673;95;0;2;1;0;1;30;7
0,0;9;2,0;4;259,0;50,0;11;36,0;237,65739268236132;92;1;4;1;0;0;23;0
28,0;10;3,0;4;125,0;13,0;18;50,0;264,54084842930786;87;0;1;1;0;0;31;0
0,0;3;5,0;3;248,0;25,0;16;41,0;244,8750557942668;98;1;0;1;0;0;23;0
11,0;9;2,0;1;181,0;51,0;18;38,0;293,6052750189867;81;0;0;1;0;0;31;6
8,0;5;4,0;3;119,0;10,0;10;37,0;237,44942171873345;99;0;0;0;0;0;28;4
28,0;6;2,0;3;184,0;26,0;18;38,0;256,83612039978595;95;0;0;1;0;0;31;3
28,0;10;6,0;4;261,0;50,0;11;36,0;256,8564626784933;93;0;4;1;0;0;23;3
25,0;2;6,0;2;238,0;16,0;8;32,0;264,759579421497;97;0;0;0;0;0;25;1
24,0;10;2,0;4;286,0;36,0;13;32,0;265,2451956756737;88;0;2;1;0;1;30;8
8,0;11;3,0;4;226,0;9,0;10;37,0;272,33713617616337;92;0;0;0;0;0;28;9
23,0;10;2,0;4;191,0;29,0;13;33,0;285,1720517485228;91;0;2;0;0;2;25;8
22,0;2;6,0;2;283,0;37,0;13;33,0;253,37409078678348;96;0;2;1;0;1;30;4
23,0;10;3,0;4;363,0;17,0;12;31,0;284,85693578316864;91;0;3;1;0;0;25;2
23,0;9;6,0;4;260,0;49,0;11;36,0;242,2872895840323;92;0;4;1;0;0;23;4
23,0;9;4,0;4;174,0;51,0;18;38,0;240,49482375573783;92;0;0;1;0;0;31;3
28,0;2;2,0;2;225,0;25,0;9;28,0;305,1974979926738;99;0;1;0;0;2;24;3
26,0;3;2,0;2;262,0;52,0;11;36,0;345,14013379654045;95;0;4;1;0;0;23;17
13,0;12;6,0;4;226,0;27,0;9;30,0;282,0611523104908;98;0;0;0;0;0;19;2
28,0;6;2,0;3;178,0;51,0;18;38,0;254,7052099402437;95;0;0;1;0;0;31;4
10,0;6;3,0;3;239,0;24,0;16;41,0;379,90257407206406;94;0;0;1;0;0;23;23
7,0;2;4,0;2;223,0;27,0;9;28,0;255,01570392295707;96;0;1;0;0;2;24;0
14,0;10;4,0;4;296,0;48,0;29;49,0;282,7978967744081;91;0;0;0;0;2;36;3
19,0;4;3,0;3;363,0;52,0;3;29,0;244,42579831133472;91;0;1;1;0;4;27;8
22,0;11;3,0;4;361,0;52,0;3;28,0;267,91495854579364;93;0;1;1;0;4;27;8
7,0;2;3,0;2;220,0;26,0;9;28,0;267,7392841023064;97;0;1;0;0;2;24;9
22,0;7;2,0;1;237,0;11,0;14;37,0;239,4140568688489;97;0;1;0;0;1;29;10
13,0;3;2,0;3;179,0;26,0;9;30,0;221,5314773549612;99;0;0;0;0;0;20;3
28,0;7;2,0;1;116,0;12,0;10;37,0;264,5432800528452;93;0;0;0;0;0;28;4
27,0;3;4,0;2;176,0;52,0;18;38,0;223,11665048049852;99;0;0;1;0;0;31;2
22,0;2;2,0;2;193,0;30,0;13;33,0;252,6294408590535;96;0;2;0;0;2;25;8
25,0;3;3,0;2;226,0;25,0;14;47,0;219,90434967222592;99;0;2;0;0;1;32;3
27,0;2;6,0;2;183,0;26,0;18;38,0;266,1088966595002;97;0;0;1;0;0;31;2
14,0;3;6,0;2;226,0;25,0;14;47,0;342,4519927887578;95;0;2;0;0;1;32;3
27,0;2;6,0;2;179,0;50,0;18;38,0;249,3773505665372;96;0;0;1;0;0;31;2
28,0;7;3,0;1;116,0;10,0;10;37,0;227,9419216580744;92;0;0;0;0;0;28;9
26,0;10;3,0;4;363,0;17,0;12;31,0;285,44109465053066;91;0;3;1;0;0;25;8
27,0;2;6,0;2;176,0;50,0;18;38,0;265,0424312235357;97;0;0;1;0;0;31;3
28,0;5;5,0;3;157,0;11,0;14;34,0;379,5293021322454;92;0;2;1;0;0;25;3
13,0;3;5,0;2;174,0;26,0;9;30,0;346,8585989644559;95;0;0;0;0;0;20;8
22,0;4;2,0;3;373,0;18,0;13;31,0;237,26554126967577;98;0;3;1;0;0;25;4
27,0;2;4,0;2;181,0;50,0;18;38,0;262,5758047590996;97;0;0;1;0;0;31;4
0,0;9;5,0;4;230,0;26,0;13;43,0;293,0294262320807;81;1;1;1;0;0;38;1
28,0;4;2,0;3;179,0;50,0;19;37,0;238,34247666825053;98;0;0;1;0;0;30;5
13,0;4;4,0;3;250,0;24,0;16;41,0;328,0956547997474;96;0;0;1;0;0;23;24
25,0;3;3,0;2;250,0;25,0;14;47,0;225,56240743790312;99;0;2;0;0;1;32;4
10,0;5;4,0;3;177,0;22,0;17;40,0;238,6100818493536;99;0;2;0;1;0;22;9
13,0;5;4,0;3;290,0;26,0;13;33,0;379,5944780819393;92;0;2;1;0;1;30;8
13,0;6;2,0;3;289,0;31,0;12;40,0;251,03784426811225;95;0;1;1;0;1;25;40
22,0;7;3,0;1;190,0;30,0;13;33,0;263,8488423965093;93;0;2;0;0;2;25;16
18,0;8;2,0;1;234,0;28,0;12;48,0;209,70287537716052;92;0;1;0;1;5;33;7
22,0;3;4,0;3;226,0;17,0;12;31,0;222,80628224905016;99;0;3;1;0;0;25;8
28,0;5;3,0;3;116,0;10,0;10;37,0;239,7486052228311;99;0;0;0;0;0;28;1
23,0;10;4,0;4;244,0;25,0;14;47,0;253,79562792285853;93;0;2;0;0;1;32;2
6,0;8;4,0;1;184,0;42,0;7;27,0;266,5013248690506;94;0;0;0;0;0;21;9
23,0;12;3,0;4;253,0;25,0;14;47,0;262,3044187168073;97;0;2;0;0;1;32;1
13,0;6;3,0;1;226,0;10,0;14;37,0;253,8728288743686;95;0;1;0;0;1;29;8
0,0;11;5,0;4;235,0;20,0;13;43,0;268,6477161925093;93;1;1;1;0;0;38;0
22,0;1;5,0;2;291,0;35,0;13;33,0;307,63182479780204;95;0;2;1;0;1;30;2
27,0;1;4,0;2;226,0;10,0;10;37,0;305,397769240987;95;0;0;0;0;0;28;2
1,0;11;6,0;4;232,0;16,0;8;32,0;269,110434422652;93;0;0;0;0;0;25;8
26,0;1;2,0;2;118,0;12,0;18;50,0;333,64029416088545;100;0;1;1;0;0;31;5
19,0;8;6,0;1;286,0;37,0;13;33,0;264,735285714969;94;0;2;1;0;1;30;8
7,0;9;2,0;4;287,0;29,0;12;40,0;291,81912483713376;81;0;1;1;0;1;25;40
23,0;2;3,0;2;248,0;25,0;14;47,0;267,02742059131475;97;0;2;0;0;1;32;2
23,0;2;6,0;2;180,0;22,0;17;40,0;261,39226979261866;97;0;2;0;1;0;22;3
14,0;7;6,0;1;249,0;26,0;16;41,0;240,45291582480235;97;0;0;1;0;0;23;8
4,0;12;5,0;4;245,0;24,0;16;41,0;237,84346236971768;93;0;0;1;0;0;23;8
13,0;3;3,0;2;177,0;50,0;18;38,0;221,4676525200978;99;0;0;1;0;0;31;7
23,0;9;2,0;1;116,0;10,0;10;37,0;242,3690356677409;92;0;0;0;0;0;28;3
28,0;10;4,0;4;180,0;50,0;18;38,0;264,3825736107119;88;0;0;1;0;0;31;1
13,0;3;4,0;3;117,0;15,0;18;50,0;244,777971747412;98;0;1;1;0;0;31;8
28,0;11;3,0;4;221,0;26,0;9;28,0;304,7382057366096;93;0;1;0;0;2;24;3
25,0;6;2,0;1;115,0;26,0;10;37,0;274,876553534679;96;0;0;0;0;0;28;3
27,0;4;6,0;3;179,0;26,0;9;30,0;247,05873747761228;91;0;0;0;0;0;19;3
28,0;4;4,0;3;226,0;50,0;18;38,0;241,83033192557096;98;0;0;1;0;0;31;10
27,0;1;5,0;2;181,0;51,0;18;38,0;313,0959709144171;96;0;0;1;0;0;31;3
13,0;12;3,0;4;183,0;52,0;18;38,0;280,2897954826813;98;0;0;1;0;0;31;32
13,0;11;6,0;4;241,0;26,0;16;41,0;284,0870273426927;97;0;0;1;0;0;23;8
23,0;9;4,0;4;226,0;51,0;18;38,0;241,8390252117599;92;0;0;1;0;0;31;3
22,0;2;6,0;2;293,0;37,0;13;33,0;303,2923752950573;99;0;2;1;0;1;30;8
7,0;10;2,0;4;114,0;10,0;10;37,0;267,6767910071164;88;0;0;0;0;0;28;3
27,0;1;3,0;2;121,0;10,0;10;37,0;306,7782623101238;95;0;0;0;0;0;28;0
28,0;3;6,0;3;181,0;52,0;18;38,0;246,08432973556825;98;0;0;1;0;0;31;8
26,0;11;2,0;4;226,0;21,0;13;43,0;282,6764799480527;97;0;1;1;0;0;38;9
23,0;10;2,0;4;185,0;28,0;13;33,0;283,2243667241718;91;0;2;0;0;2;25;7
28,0;4;6,0;3;226,0;51,0;11;36,0;238,3486388871139;98;0;4;1;0;0;23;5
1,0;2;4,0;2;246,0;26,0;14;48,0;265,5642155082773;97;0;2;0;0;1;32;7
13,0;7;2,0;1;374,0;17,0;12;31,0;262,2224814978731;93;0;3;1;0;0;25;81
24,0;8;3,0;1;296,0;35,0;13;33,0;207,3700018539584;92;0;2;1;0;1;30;8
28,0;12;6,0;4;261,0;50,0;11;36,0;236,3656794193404;93;0;4;1;0;0;23;5
13,0;3;3,0;2;174,0;26,0;18;39,0;224,155905746062;99;0;0;1;0;0;31;8
